total_pop,pop_white_non_hisp,pop_black,pop_asian,pop_hispanic,median_hh_income,pop_poverty,pop_poverty_total,labor_force,unemployed,median_gross_rent,housing_units_total,housing_units_vacant,median_year_built,avg_household_size,lor_total,lor_2019_or_later,lor_2015_2018,lor_2010_2014,lor_2000_2009,lor_1990_1999,lor_1989_or_earlier,lang_total,lang_english_only,lang_spanish,lang_french,lang_chinese,lang_vietnamese,lang_tagalog,lang_korean,renter_households_total,burden_30_35,burden_35_40,burden_40_50,burden_50_plus,nativity_total,pop_foreign_born,citizenship_total,pop_naturalized,pop_noncitizen,hh_lang_total,hh_limited_eng_spanish,hh_limited_eng_indoeuropean,hh_limited_eng_apilang,hh_limited_eng_other,pub_assist_total,pub_assist_or_snap,renter_hh_total,renter_hh_no_vehicle,GEO_ID,state,county,tract,inc_dist_total,inc_under_10k,inc_10_15k,inc_15_20k,inc_20_25k,inc_25_30k,inc_30_35k,id,pct_white,pct_black,pct_asian,pct_hispanic,unemployment,poverty_rate,vacancy_rate,occupancy_rate,rent_burden,pct_lor_2019_or_later,pct_lor_2015_2018,pct_lor_2010_2014,pct_lor_2000_2009,pct_lor_1990_1999,pct_lor_1989_or_earlier,pct_lang_english_only,pct_lang_spanish,pct_lang_french,pct_lang_chinese,pct_lang_vietnamese,pct_lang_tagalog,pct_lang_korean,pct_foreign_born,pct_naturalized,pct_noncitizen,pct_limited_eng_spanish,pct_limited_eng_indoeuropean,pct_limited_eng_apilang,pct_limited_eng_other,pct_limited_eng_any,pct_pub_assist_or_snap,pct_renter_no_vehicle,pct_under_35k
4399.0,791.0,45.0,3051.0,390.0,240927.0,112.0,4399.0,2240.0,79.0,3458.0,1277.0,0.0,1976.0,3.44,4396.0,519.0,52.0,266.0,103.0,93.0,5.0,,,,,,,,,151.0,31.0,0.0,0.0,25.0,4399.0,2076.0,4399.0,1384.0,692.0,1277.0,24.0,0.0,91.0,0.0,1277.0,24.0,151.0,21.0,1400000US06001443301,06,001,443301,1277.0,36.0,0.0,4.0,43.0,5.0,0.0,443301,18.0,1.0,69.4,8.9,3.5,2.5,0.0,100.0,37.1,11.8,1.2,6.1,2.3,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,31.5,15.7,1.9,0.0,7.1,0.0,9.0,1.9,13.9,6.9
3372.0,106.0,57.0,2902.0,237.0,132188.0,257.0,3372.0,1579.0,74.0,2413.0,1259.0,121.0,1978.0,2.96,3372.0,1810.0,327.0,457.0,914.0,112.0,0.0,,,,,,,,,588.0,23.0,14.0,21.0,69.0,3372.0,2252.0,3372.0,811.0,1441.0,1138.0,25.0,0.0,91.0,0.0,1138.0,20.0,588.0,21.0,1400000US06001443321,06,001,443321,1138.0,6.0,14.0,26.0,12.0,7.0,14.0,443321,3.1,1.7,86.1,7.0,4.7,7.6,9.6,90.4,21.6,53.7,9.7,13.6,27.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8,24.1,42.7,2.2,0.0,8.0,0.0,10.2,1.8,3.6,6.9
3311.0,621.0,36.0,2239.0,222.0,203906.0,115.0,3311.0,1688.0,130.0,2544.0,1021.0,40.0,1972.0,3.38,3311.0,580.0,0.0,116.0,364.0,48.0,52.0,,,,,,,,,175.0,10.0,5.0,15.0,31.0,3311.0,1575.0,3311.0,1061.0,514.0,981.0,0.0,4.0,61.0,0.0,981.0,31.0,175.0,0.0,1400000US06001443322,06,001,443322,981.0,19.0,3.0,5.0,50.0,0.0,6.0,443322,18.8,1.1,67.6,6.7,7.7,3.5,3.9,96.1,34.9,17.5,0.0,3.5,11.0,1.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,32.0,15.5,0.0,0.4,6.2,0.0,6.6,3.2,0.0,8.5
7211.0,2084.0,477.0,2275.0,1791.0,158011.0,278.0,7211.0,4123.0,88.0,1189.0,2800.0,199.0,1968.0,2.77,7198.0,1641.0,80.0,307.0,861.0,272.0,121.0,,,,,,,,,684.0,203.0,10.0,19.0,126.0,7211.0,2241.0,7211.0,1671.0,570.0,2601.0,0.0,0.0,271.0,0.0,2601.0,383.0,684.0,159.0,1400000US06001444100,06,001,444100,2601.0,153.0,45.0,0.0,22.0,71.0,0.0,444100,28.9,6.6,31.5,24.8,2.1,3.9,7.1,92.9,52.3,22.8,1.1,4.3,12.0,3.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,23.2,7.9,0.0,0.0,10.4,0.0,10.4,14.7,23.2,11.2
6782.0,1450.0,91.0,2821.0,2049.0,161307.0,321.0,6777.0,4038.0,189.0,2219.0,2027.0,0.0,1968.0,3.33,6757.0,1950.0,316.0,810.0,552.0,81.0,191.0,,,,,,,,,463.0,24.0,0.0,8.0,121.0,6782.0,3099.0,6782.0,1707.0,1392.0,2027.0,56.0,0.0,139.0,0.0,2027.0,233.0,463.0,10.0,1400000US06001444200,06,001,444200,2027.0,34.0,0.0,0.0,38.0,41.0,5.0,444200,21.4,1.3,41.6,30.2,4.7,4.7,0.0,100.0,33.0,28.9,4.7,12.0,8.2,1.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,25.2,20.5,2.8,0.0,6.9,0.0,9.6,11.5,2.2,5.8
3698.0,1086.0,28.0,1298.0,956.0,184583.0,71.0,3698.0,2091.0,148.0,2641.0,1190.0,29.0,1974.0,3.18,3695.0,759.0,12.0,96.0,321.0,305.0,0.0,,,,,,,,,224.0,8.0,53.0,70.0,17.0,3698.0,1438.0,3698.0,1059.0,379.0,1161.0,35.0,8.0,27.0,0.0,1161.0,82.0,224.0,0.0,1400000US06001444301,06,001,444301,1161.0,18.0,7.0,9.0,0.0,13.0,8.0,444301,29.4,0.8,35.1,25.9,7.1,1.9,2.4,97.6,66.1,20.5,0.3,2.6,8.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,28.6,10.2,3.0,0.7,2.3,0.0,6.0,7.1,0.0,4.7
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000US06001444303,06,001,444303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6408.0,787.0,52.0,3309.0,2045.0,189750.0,254.0,6400.0,3985.0,114.0,2543.0,2064.0,106.0,1995.0,3.27,6403.0,2877.0,242.0,544.0,1643.0,321.0,110.0,,,,,,,,,778.0,101.0,0.0,129.0,128.0,6408.0,3085.0,6408.0,1275.0,1810.0,1958.0,56.0,11.0,184.0,0.0,1958.0,209.0,778.0,15.0,1400000US06001444304,06,001,444304,1958.0,0.0,0.0,68.0,23.0,16.0,58.0,444304,12.3,0.8,51.6,31.9,2.9,4.0,5.1,94.9,46.0,44.9,3.8,8.5,25.7,5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,19.9,28.2,2.9,0.6,9.4,0.0,12.8,10.7,1.9,8.4
5367.0,790.0,154.0,1301.0,2880.0,109107.0,322.0,5319.0,3085.0,186.0,2576.0,1527.0,51.0,1963.0,3.62,5349.0,3049.0,113.0,1297.0,1466.0,138.0,35.0,,,,,,,,,774.0,112.0,55.0,41.0,105.0,5367.0,2550.0,5367.0,1131.0,1419.0,1476.0,37.0,29.0,42.0,0.0,1476.0,215.0,774.0,97.0,1400000US06001444400,06,001,444400,1476.0,39.0,0.0,0.0,24.0,19.0,0.0,444400,14.7,2.9,24.2,53.7,6.0,6.1,3.3,96.7,40.4,57.0,2.1,24.2,27.4,2.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,21.1,26.4,2.5,2.0,2.8,0.0,7.3,14.6,12.5,5.6
6988.0,1287.0,322.0,1851.0,3099.0,148750.0,333.0,6943.0,3830.0,196.0,2725.0,2067.0,123.0,1975.0,3.55,6907.0,4077.0,205.0,731.0,2561.0,282.0,298.0,,,,,,,,,1050.0,93.0,9.0,110.0,190.0,6988.0,2256.0,6988.0,1147.0,1109.0,1944.0,58.0,10.0,84.0,0.0,1944.0,210.0,1050.0,0.0,1400000US06001444500,06,001,444500,1944.0,46.0,0.0,5.0,46.0,21.0,0.0,444500,18.4,4.6,26.5,44.3,5.1,4.8,6.0,94.0,38.3,59.0,3.0,10.6,37.1,4.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,16.4,15.9,3.0,0.5,4.3,0.0,7.8,10.8,0.0,6.1
6081.0,1016.0,73.0,3632.0,1099.0,213021.0,169.0,6081.0,3768.0,177.0,3501.0,1846.0,34.0,1974.0,3.34,6061.0,865.0,0.0,484.0,352.0,0.0,29.0,,,,,,,,,144.0,17.0,10.0,14.0,8.0,6081.0,2944.0,6081.0,1647.0,1297.0,1812.0,0.0,0.0,76.0,0.0,1812.0,76.0,144.0,0.0,1400000US06001444601,06,001,444601,1812.0,42.0,0.0,0.0,0.0,11.0,9.0,444601,16.7,1.2,59.7,18.1,4.7,2.8,1.8,98.2,34.0,14.3,0.0,8.0,5.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,27.1,21.3,0.0,0.0,4.2,0.0,4.2,4.2,0.0,3.4
4935.0,762.0,287.0,3155.0,503.0,175250.0,158.0,4935.0,3133.0,166.0,2885.0,1950.0,124.0,1986.0,2.7,4935.0,1087.0,138.0,334.0,380.0,215.0,20.0,,,,,,,,,398.0,62.0,22.0,40.0,49.0,4935.0,2447.0,4935.0,1519.0,928.0,1826.0,0.0,40.0,125.0,0.0,1826.0,56.0,398.0,33.0,1400000US06001444602,06,001,444602,1826.0,25.0,13.0,0.0,11.0,59.0,43.0,444602,15.4,5.8,63.9,10.2,5.3,3.2,6.4,93.6,43.5,22.0,2.8,6.8,7.7,4.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,30.8,18.8,0.0,2.2,6.8,0.0,9.0,3.1,8.3,8.3
6883.0,1561.0,204.0,4113.0,546.0,166898.0,413.0,6883.0,4239.0,96.0,3318.0,2795.0,182.0,2005.0,2.63,6883.0,4835.0,683.0,2469.0,1498.0,135.0,50.0,,,,,,,,,1832.0,179.0,27.0,204.0,310.0,6883.0,3058.0,6883.0,1126.0,1932.0,2613.0,0.0,0.0,257.0,0.0,2613.0,166.0,1832.0,66.0,1400000US06001450101,06,001,450101,2613.0,124.0,10.0,0.0,26.0,23.0,8.0,450101,22.7,3.0,59.8,7.9,2.3,6.0,6.5,93.5,39.3,70.2,9.9,35.9,21.8,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,16.4,28.1,0.0,0.0,9.8,0.0,9.8,6.4,3.6,7.3
7376.0,1428.0,1094.0,3530.0,1015.0,189975.0,448.0,5811.0,3040.0,81.0,3216.0,1874.0,59.0,2004.0,3.2,5811.0,2398.0,401.0,877.0,1028.0,92.0,0.0,,,,,,,,,734.0,57.0,39.0,78.0,37.0,7376.0,3084.0,7376.0,1338.0,1746.0,1815.0,0.0,8.0,177.0,5.0,1815.0,66.0,734.0,57.0,1400000US06001450102,06,001,450102,1815.0,14.0,159.0,0.0,6.0,0.0,0.0,450102,19.4,14.8,47.9,13.8,2.7,7.7,3.1,96.9,28.7,41.3,6.9,15.1,17.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,18.1,23.7,0.0,0.4,9.8,0.3,10.5,3.6,7.8,9.9
5272.0,2113.0,188.0,1839.0,486.0,107111.0,372.0,5272.0,3009.0,151.0,2748.0,2546.0,99.0,1989.0,2.15,5272.0,3337.0,207.0,1570.0,1408.0,100.0,26.0,,,,,,,,,1562.0,202.0,208.0,163.0,316.0,5272.0,1925.0,5272.0,855.0,1070.0,2447.0,0.0,31.0,207.0,15.0,2447.0,215.0,1562.0,97.0,1400000US06001450200,06,001,450200,2447.0,96.0,57.0,24.0,15.0,0.0,71.0,450200,40.1,3.6,34.9,9.2,5.0,7.1,3.9,96.1,56.9,63.3,3.9,29.8,26.7,1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,16.2,20.3,0.0,1.3,8.5,0.6,10.3,8.8,6.2,10.7
5374.0,2542.0,337.0,1456.0,832.0,136875.0,224.0,5374.0,2900.0,136.0,3437.0,2011.0,132.0,1970.0,2.84,5337.0,2196.0,304.0,1053.0,619.0,198.0,22.0,,,,,,,,,837.0,71.0,80.0,57.0,118.0,5374.0,1234.0,5374.0,692.0,542.0,1879.0,0.0,19.0,12.0,0.0,1879.0,90.0,837.0,71.0,1400000US06001450300,06,001,450300,1879.0,41.0,0.0,0.0,0.0,29.0,11.0,450300,47.3,6.3,27.1,15.5,4.7,4.2,6.6,93.4,38.9,41.1,5.7,19.7,11.6,3.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.9,10.1,0.0,1.0,0.6,0.0,1.6,4.8,8.5,4.3
7886.0,2790.0,299.0,2489.0,1472.0,151272.0,391.0,7881.0,4273.0,173.0,2865.0,2897.0,205.0,1967.0,2.89,7771.0,2373.0,154.0,667.0,968.0,556.0,28.0,,,,,,,,,987.0,98.0,139.0,93.0,145.0,7886.0,2431.0,7886.0,1211.0,1220.0,2692.0,20.0,0.0,30.0,0.0,2692.0,245.0,987.0,26.0,1400000US06001450400,06,001,450400,2692.0,33.0,90.0,40.0,14.0,20.0,68.0,450400,35.4,3.8,31.6,18.7,4.0,5.0,7.1,92.9,48.1,30.5,2.0,8.6,12.5,7.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,15.4,15.5,0.7,0.0,1.1,0.0,1.9,9.1,2.6,9.8
3400.0,1823.0,0.0,1008.0,448.0,186000.0,72.0,3400.0,1663.0,53.0,2993.0,1303.0,19.0,1981.0,2.65,3400.0,589.0,57.0,138.0,386.0,0.0,0.0,,,,,,,,,224.0,0.0,15.0,8.0,54.0,3400.0,655.0,3400.0,455.0,200.0,1284.0,21.0,9.0,34.0,0.0,1284.0,0.0,224.0,0.0,1400000US06001450501,06,001,450501,1284.0,8.0,9.0,0.0,26.0,2.0,7.0,450501,53.6,0.0,29.6,13.2,3.2,2.1,1.5,98.5,34.4,17.3,1.7,4.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,13.4,5.9,1.6,0.7,2.6,0.0,5.0,0.0,0.0,4.0
6266.0,2602.0,41.0,2755.0,557.0,202003.0,352.0,6266.0,3538.0,114.0,3501.0,2111.0,72.0,1990.0,3.06,6244.0,790.0,0.0,509.0,217.0,13.0,32.0,,,,,,,,,269.0,36.0,0.0,9.0,62.0,6266.0,2072.0,6266.0,1555.0,517.0,2039.0,0.0,0.0,34.0,0.0,2039.0,37.0,269.0,5.0,1400000US06001450502,06,001,450502,2039.0,67.0,9.0,0.0,18.0,10.0,6.0,450502,41.5,0.7,44.0,8.9,3.2,5.6,3.4,96.6,39.8,12.7,0.0,8.2,3.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,24.8,8.3,0.0,0.0,1.7,0.0,1.7,1.8,1.9,5.4
3666.0,1735.0,27.0,1470.0,248.0,230517.0,72.0,3665.0,1865.0,106.0,3501.0,1409.0,57.0,1992.0,2.71,3665.0,424.0,4.0,241.0,147.0,4.0,0.0,,,,,,,,,153.0,9.0,0.0,19.0,20.0,3666.0,1211.0,3666.0,863.0,348.0,1352.0,0.0,3.0,73.0,0.0,1352.0,32.0,153.0,6.0,1400000US06001450601,06,001,450601,1352.0,22.0,0.0,3.0,12.0,0.0,16.0,450601,47.3,0.7,40.1,6.8,5.7,2.0,4.0,96.0,31.4,11.6,0.1,6.6,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.5,9.5,0.0,0.2,5.4,0.0,5.6,2.4,3.9,3.9
4897.0,2065.0,21.0,1897.0,736.0,202238.0,216.0,4868.0,2592.0,50.0,3501.0,1511.0,36.0,1971.0,3.28,4845.0,981.0,29.0,373.0,517.0,48.0,0.0,,,,,,,,,290.0,0.0,0.0,7.0,140.0,4897.0,1584.0,4897.0,708.0,876.0,1475.0,0.0,0.0,88.0,0.0,1475.0,26.0,290.0,0.0,1400000US06001450603,06,001,450603,1475.0,15.0,61.0,20.0,7.0,0.0,7.0,450603,42.2,0.4,38.7,15.0,1.9,4.4,2.4,97.6,50.7,20.2,0.6,7.7,10.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,14.5,17.9,0.0,0.0,6.0,0.0,6.0,1.8,0.0,7.5
4993.0,2650.0,22.0,1478.0,656.0,180125.0,95.0,4993.0,2508.0,34.0,2688.0,1762.0,56.0,1975.0,2.88,4919.0,1074.0,0.0,439.0,429.0,195.0,0.0,,,,,,,,,411.0,16.0,33.0,44.0,61.0,4993.0,1219.0,4993.0,465.0,754.0,1706.0,46.0,0.0,47.0,0.0,1706.0,62.0,411.0,42.0,1400000US06001450604,06,001,450604,1706.0,18.0,0.0,0.0,9.0,28.0,61.0,450604,53.1,0.4,29.6,13.1,1.4,1.9,3.2,96.8,37.5,21.8,0.0,8.9,8.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,9.3,15.1,2.7,0.0,2.8,0.0,5.5,3.6,10.2,6.8
3814.0,1873.0,10.0,1385.0,340.0,182500.0,69.0,3814.0,1808.0,64.0,3358.0,1371.0,27.0,1969.0,2.82,3787.0,760.0,14.0,407.0,328.0,11.0,0.0,,,,,,,,,298.0,68.0,0.0,62.0,8.0,3814.0,1155.0,3814.0,532.0,623.0,1344.0,0.0,16.0,83.0,0.0,1344.0,24.0,298.0,13.0,1400000US06001450605,06,001,450605,1344.0,20.0,11.0,0.0,0.0,26.0,0.0,450605,49.1,0.3,36.3,8.9,3.5,1.8,2.0,98.0,46.3,20.1,0.4,10.7,8.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,13.9,16.3,0.0,1.2,6.2,0.0,7.4,1.8,4.4,4.2
6028.0,3011.0,0.0,2517.0,301.0,235150.0,205.0,5990.0,3197.0,106.0,3501.0,2049.0,0.0,1981.0,2.93,5999.0,916.0,138.0,306.0,455.0,17.0,0.0,,,,,,,,,300.0,11.0,18.0,58.0,25.0,6028.0,2040.0,6028.0,1087.0,953.0,2049.0,0.0,18.0,68.0,0.0,2049.0,25.0,300.0,17.0,1400000US06001450606,06,001,450606,2049.0,33.0,16.0,17.0,9.0,12.0,24.0,450606,50.0,0.0,41.8,5.0,3.3,3.4,0.0,100.0,37.3,15.3,2.3,5.1,7.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,18.0,15.8,0.0,0.9,3.3,0.0,4.2,1.2,5.7,5.4
5182.0,1703.0,89.0,2320.0,753.0,98214.0,287.0,5182.0,3132.0,36.0,2027.0,2607.0,305.0,1991.0,2.24,5151.0,2334.0,157.0,924.0,832.0,331.0,48.0,,,,,,,,,1452.0,28.0,113.0,118.0,517.0,5182.0,1819.0,5182.0,1084.0,735.0,2302.0,16.0,60.0,80.0,0.0,2302.0,239.0,1452.0,270.0,1400000US06001450607,06,001,450607,2302.0,87.0,85.0,57.0,112.0,43.0,175.0,450607,32.9,1.7,44.8,14.5,1.1,5.5,11.7,88.3,53.4,45.3,3.0,17.9,16.2,6.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,20.9,14.2,0.7,2.6,3.5,0.0,6.8,10.4,18.6,24.3
4658.0,1925.0,78.0,2079.0,357.0,250001.0,335.0,4658.0,2463.0,93.0,2633.0,1404.0,0.0,1986.0,3.32,4658.0,865.0,52.0,271.0,528.0,14.0,0.0,,,,,,,,,274.0,11.0,0.0,13.0,96.0,4658.0,1609.0,4658.0,1090.0,519.0,1404.0,0.0,6.0,58.0,0.0,1404.0,175.0,274.0,27.0,1400000US06001450608,06,001,450608,1404.0,21.0,76.0,0.0,12.0,25.0,26.0,450608,41.3,1.7,44.6,7.7,3.8,7.2,0.0,100.0,43.8,18.6,1.1,5.8,11.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,23.4,11.1,0.0,0.4,4.1,0.0,4.6,12.5,9.9,11.4
4928.0,2376.0,100.0,1569.0,681.0,152857.0,133.0,4923.0,2810.0,192.0,3122.0,1916.0,0.0,1972.0,2.55,4885.0,1444.0,302.0,965.0,158.0,19.0,0.0,,,,,,,,,636.0,152.0,30.0,88.0,156.0,4928.0,1457.0,4928.0,745.0,712.0,1916.0,0.0,14.0,25.0,0.0,1916.0,13.0,636.0,15.0,1400000US06001450609,06,001,450609,1916.0,14.0,12.0,11.0,0.0,11.0,0.0,450609,48.2,2.0,31.8,13.8,6.8,2.7,0.0,100.0,67.0,29.6,6.2,19.8,3.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,15.1,14.4,0.0,0.7,1.3,0.0,2.0,0.7,2.4,2.5
8738.0,3949.0,145.0,3754.0,619.0,250001.0,285.0,8733.0,4320.0,246.0,3370.0,2727.0,64.0,1994.0,3.27,8715.0,828.0,0.0,405.0,117.0,81.0,149.0,,,,,,,,,303.0,6.0,0.0,16.0,148.0,8738.0,2883.0,8738.0,2202.0,681.0,2663.0,15.0,0.0,84.0,0.0,2663.0,155.0,303.0,0.0,1400000US06001450701,06,001,450701,2663.0,53.0,25.0,20.0,0.0,13.0,12.0,450701,45.2,1.7,43.0,7.1,5.7,3.3,2.3,97.7,56.1,9.5,0.0,4.6,1.3,0.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,25.2,7.8,0.6,0.0,3.2,0.0,3.7,5.8,0.0,4.6
5742.0,2585.0,68.0,1541.0,1228.0,165000.0,879.0,5606.0,2874.0,65.0,2472.0,2041.0,77.0,1972.0,2.85,5598.0,2739.0,107.0,581.0,1341.0,710.0,0.0,,,,,,,,,913.0,73.0,29.0,70.0,359.0,5742.0,1627.0,5742.0,774.0,853.0,1964.0,50.0,0.0,138.0,0.0,1964.0,87.0,913.0,149.0,1400000US06001450741,06,001,450741,1964.0,38.0,109.0,47.0,92.0,14.0,43.0,450741,45.0,1.2,26.8,21.4,2.3,15.7,3.8,96.2,58.2,48.9,1.9,10.4,24.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,13.5,14.9,2.5,0.0,7.0,0.0,9.6,4.4,16.3,17.5
5495.0,2672.0,10.0,2000.0,503.0,172760.0,67.0,5495.0,2846.0,107.0,2923.0,2314.0,201.0,1983.0,2.6,5495.0,941.0,107.0,399.0,393.0,28.0,0.0,,,,,,,,,460.0,38.0,10.0,17.0,91.0,5495.0,1972.0,5495.0,804.0,1168.0,2113.0,0.0,59.0,183.0,0.0,2113.0,51.0,460.0,9.0,1400000US06001450742,06,001,450742,2113.0,27.0,0.0,7.0,46.0,63.0,17.0,450742,48.6,0.2,36.4,9.2,3.8,1.2,8.7,91.3,33.9,17.1,1.9,7.3,7.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,14.6,21.3,0.0,2.8,8.7,0.0,11.5,2.4,2.0,7.6
7435.0,1486.0,588.0,3945.0,944.0,155274.0,495.0,7435.0,4473.0,202.0,2817.0,3010.0,178.0,1994.0,2.63,7435.0,5258.0,613.0,2762.0,1825.0,45.0,13.0,,,,,,,,,2005.0,148.0,144.0,122.0,266.0,7435.0,3743.0,7435.0,1074.0,2669.0,2832.0,8.0,64.0,184.0,0.0,2832.0,156.0,2005.0,100.0,1400000US06001450743,06,001,450743,2832.0,25.0,8.0,33.0,12.0,55.0,49.0,450743,20.0,7.9,53.1,12.7,4.5,6.7,5.9,94.1,33.9,70.7,8.2,37.1,24.5,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,14.4,35.9,0.3,2.3,6.5,0.0,9.0,5.5,5.0,6.4
5818.0,2733.0,0.0,2008.0,757.0,193214.0,519.0,5809.0,2789.0,206.0,3501.0,2106.0,66.0,1985.0,2.83,5771.0,1423.0,111.0,452.0,799.0,35.0,26.0,,,,,,,,,633.0,9.0,20.0,70.0,194.0,5818.0,1585.0,5818.0,1082.0,503.0,2040.0,0.0,0.0,92.0,0.0,2040.0,47.0,633.0,34.0,1400000US06001450744,06,001,450744,2040.0,78.0,62.0,0.0,83.0,15.0,11.0,450744,47.0,0.0,34.5,13.0,7.4,8.9,3.1,96.9,46.3,24.7,1.9,7.8,13.8,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,18.6,8.6,0.0,0.0,4.5,0.0,4.5,2.3,5.4,12.2
6295.0,2093.0,28.0,3563.0,436.0,200729.0,513.0,6295.0,3350.0,287.0,2817.0,2255.0,0.0,1992.0,2.79,6295.0,1607.0,142.0,1104.0,229.0,52.0,80.0,,,,,,,,,586.0,31.0,61.0,120.0,187.0,6295.0,3017.0,6295.0,1500.0,1517.0,2255.0,0.0,70.0,109.0,0.0,2255.0,73.0,586.0,80.0,1400000US06001450745,06,001,450745,2255.0,106.0,0.0,62.0,0.0,67.0,28.0,450745,33.2,0.4,56.6,6.9,8.6,8.1,0.0,100.0,68.1,25.5,2.3,17.5,3.6,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,23.8,24.1,0.0,3.1,4.8,0.0,7.9,3.2,13.7,11.7
3229.0,1506.0,14.0,1039.0,600.0,171736.0,30.0,3229.0,1545.0,69.0,2917.0,1189.0,16.0,1982.0,2.75,3220.0,402.0,7.0,161.0,198.0,36.0,0.0,,,,,,,,,223.0,71.0,20.0,32.0,45.0,3229.0,975.0,3229.0,442.0,533.0,1173.0,0.0,14.0,40.0,0.0,1173.0,31.0,223.0,65.0,1400000US06001450746,06,001,450746,1173.0,14.0,7.0,13.0,25.0,12.0,32.0,450746,46.6,0.4,32.2,18.6,4.5,0.9,1.3,98.7,75.3,12.5,0.2,5.0,6.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,13.7,16.5,0.0,1.2,3.4,0.0,4.6,2.6,29.1,8.8
6858.0,1340.0,244.0,4484.0,473.0,153929.0,241.0,6858.0,3633.0,125.0,2738.0,2713.0,47.0,2006.0,2.57,6858.0,3133.0,244.0,1264.0,1528.0,80.0,0.0,,,,,,,,,1320.0,36.0,88.0,57.0,159.0,6858.0,3481.0,6858.0,1368.0,2113.0,2666.0,66.0,43.0,321.0,29.0,2666.0,184.0,1320.0,130.0,1400000US06001450750,06,001,450750,2666.0,156.0,9.0,8.0,118.0,28.0,18.0,450750,19.5,3.6,65.4,6.9,3.4,3.5,1.7,98.3,25.8,45.7,3.6,18.4,22.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,19.9,30.8,2.5,1.6,12.0,1.1,17.2,6.9,9.8,12.6
